CLUSTER,WEEK,CARRIER,NETWORK,COUNT,AREA,LATITUDE,LONGITUDE,AVG RTT
0,49,tmobile,umts,3,Seattle,47.7399416667,-122.2968566667,60.4333333333
3,48,tmobile,umts,1,Seattle,47.673988,-122.12151,70.9
0,46,tmobile,umts,13,Seattle,47.600532,-122.3339738462,69.5615384615
3,47,tmobile,umts,18,Seattle,47.673988,-122.12151,88.7222222222
1,47,tmobile,umts,14,Seattle,47.670628,-122.20414,61.9285714286
2,50,tmobile,wifi,13,Seattle,47.670628,-122.20414,72.1230769231
2,52,tmobile,wifi,1,Seattle,47.670628,-122.20414,10.8
0,51,tmobile,wifi,2,Seattle,47.673988,-122.12151,71
3,51,tmobile,wifi,1,Seattle,47.615246,-122.34975,49.4
2,44,tmobile,wifi,191,Seattle,47.670628,-122.20414,186.8188481675
0,44,tmobile,wifi,17,Seattle,47.6541875882,-122.3190152941,174.2176470588
3,44,tmobile,wifi,19,Seattle,47.6281434737,-122.3459131579,184.4052631579
1,45,tmobile,wifi,72,Seattle,47.684944,-122.29823,15.4011111111
1,47,tmobile,wifi,54,Seattle,47.684944,-122.29823,39.7185185185
1,50,verizonwireless,1xrtt,26,Seattle,47.670628,-122.20414,86.2769230769
1,52,verizonwireless,1xrtt,29,Seattle,47.670628,-122.20414,92.4448275862
1,51,verizonwireless,1xrtt,16,Seattle,47.670628,-122.20414,90.84375
1,48,verizonwireless,1xrtt,36,Seattle,47.670628,-122.20414,109.8305555556
1,45,verizonwireless,1xrtt,12,Seattle,47.670628,-122.20414,105.5083333333
1,46,verizonwireless,1xrtt,20,Seattle,47.670628,-122.20414,99.525
1,47,verizonwireless,1xrtt,38,Seattle,47.670628,-122.20414,90.4026315789
1,50,verizonwireless,evdoa,105,Seattle,47.670628,-122.20414,83.3761904762
1,51,verizonwireless,evdoa,69,Seattle,47.670628,-122.20414,91.3246376812
0,51,verizonwireless,evdoa,4,Seattle,47.640723,-122.308255,93.825
0,50,verizonwireless,evdoa,3,Seattle,47.634692,-122.15501,87.3666666667
1,49,verizonwireless,evdoa,2,Seattle,47.670628,-122.20414,181.4
1,52,verizonwireless,evdoa,41,Seattle,47.670628,-122.20414,91.8268292683
0,52,verizonwireless,evdoa,2,Seattle,47.673988,-122.12151,91.55
0,53,verizonwireless,evdoa,6,Seattle,47.608757,-122.29642,109.4666666667
1,44,verizonwireless,evdoa,6,Seattle,47.670628,-122.20414,92.05
0,48,verizonwireless,evdoa,4,Seattle,47.5684955,-122.18634,110.925
0,45,verizonwireless,evdoa,29,Seattle,47.449471,-122.30722,113.6034482759
1,45,verizonwireless,evdoa,31,Seattle,47.670628,-122.20414,106.5096774194
1,46,verizonwireless,evdoa,101,Seattle,47.670628,-122.20414,102.1089108911
0,46,verizonwireless,evdoa,29,Seattle,47.62648,-122.20515,89.1379310345
0,53,verizonwireless,lte,139,Seattle,47.6659655612,-122.3131958273,60.5805755396
1,53,verizonwireless,lte,126,Seattle,47.608494,-122.33641,42.6611111111
0,52,verizonwireless,lte,17,Seattle,47.6756807059,-122.2373482353,45.8941176471
0,46,verizonwireless,lte,57,Seattle,47.6317663333,-122.344577193,59.0052631579
0,47,verizonwireless,lte,50,Seattle,47.62948294,-122.3456372,59.816
1,44,verizonwireless,wifi,32,Seattle,47.670628,-122.20414,89.1125
1,45,verizonwireless,wifi,57,Seattle,47.670628,-122.20414,12.6187719298
2,51,virginmobile,evdoa,76,Seattle,47.670628,-122.20414,356.4736842105
0,51,virginmobile,evdoa,6,Seattle,47.632954,-122.28919,364.3333333333
2,50,virginmobile,evdoa,133,Seattle,47.670628,-122.20414,325.9398496241
2,49,virginmobile,evdoa,41,Seattle,47.670628,-122.20414,351.2682926829
0,49,virginmobile,evdoa,4,Seattle,47.6892225,-122.28465,400.75
0,50,virginmobile,evdoa,11,Seattle,47.661423,-122.26837,318.9090909091
1,52,virginmobile,evdoa,46,Seattle,47.673988,-122.12151,321.6304347826
2,47,virginmobile,evdoa,6,Seattle,47.670628,-122.20414,412.8333333333
0,47,virginmobile,evdoa,1,Seattle,47.632954,-122.28919,379
1,46,virginmobile,evdoa,4,Seattle,47.673988,-122.12151,348.5
1,50,virginmobile,wifi,18,Seattle,47.670628,-122.20414,89.1666666667
1,49,virginmobile,wifi,147,Seattle,47.670628,-122.20414,99.4829931973
0,49,virginmobile,wifi,3,Seattle,47.717022,-122.30093,188
1,44,virginmobile,wifi,7,Seattle,47.670628,-122.20414,182.7142857143
1,45,virginmobile,wifi,95,Seattle,47.670628,-122.20414,114.3157894737
1,46,virginmobile,wifi,78,Seattle,47.670628,-122.20414,152.0897435897
1,47,virginmobile,wifi,11,Seattle,47.670628,-122.20414,181.3636363636
0,47,virginmobile,wifi,2,Seattle,47.75732,-122.24402,183
null,49,virginmobile,1xrtt,1,Seattle,47.670628,-122.20414,1188
null,52,att,hspa,1,Seattle,47.684944,-122.29823,83.2
null,53,verizonwireless,ehrpd,8,Seattle,47.52715875,-122.248435,81.4625
null,43,,evdoa,1,Seattle,47.670628,-122.20414,89.2
null,43,,1xrtt,1,Seattle,47.670628,-122.20414,92.5
null,44,,1xrtt,1,Seattle,47.660007,-122.34256,504
2,48,sprint,evdoa,6,Seattle,47.7000846667,-122.20346,101.7833333333
null,48,,1xrtt,1,Seattle,47.670628,-122.20414,171
1,47,tmobile,hsdpa,3,Seattle,47.660007,-122.34256,93.3
0,46,att,wifi,6,Seattle,47.660007,-122.34256,26.9833333333
7,46,sprint,wifi,1,Seattle,47.632954,-122.28919,22.9
8,46,sprint,wifi,10,Seattle,47.673988,-122.12151,212.045
9,46,sprint,wifi,11,Seattle,47.660007,-122.34256,230
7,47,sprint,wifi,23,Seattle,47.670628,-122.20414,220.1173913043
9,47,sprint,wifi,17,Seattle,47.660007,-122.34256,215.5529411765
8,47,sprint,wifi,37,Seattle,47.673988,-122.12151,7.752972973
8,48,sprint,wifi,15,Seattle,47.673988,-122.12151,52.4873333333
7,45,sprint,wifi,132,Seattle,47.6564451061,-122.2043378788,180.2979545455
8,45,sprint,wifi,99,Seattle,47.673988,-122.12151,72.6403030303
null,45,,1xrtt,1,Seattle,47.608494,-122.33641,423
9,45,sprint,wifi,165,Seattle,47.660007,-122.34256,112.1909090909
1,45,tmobile,hsdpa,1,Seattle,47.62886,-122.3457,132
null,50,,evdoa,473,NYC,40.7524618351,-73.999208444,71.2615221987
null,50,,wifi,38,NYC,40.7492566316,-74.0039169211,13.535
null,51,,evdoa,271,NYC,40.7520289557,-73.9978768303,76.5450553506
null,51,,wifi,28,NYC,40.7492964286,-74.0036739286,21.4625
null,50,,unknown,12,NYC,40.7596386667,-73.9941798333,126.7083333333
null,50,verizonwireless,ehrpd,4,NYC,40.76183625,-73.9848385,100.15
1,51,tmobile,hsdpa,221,NYC,40.8413931584,-73.945266362,66.1438914027
2,51,tmobile,hsdpa,508,NYC,40.7441009291,-74.0018666417,65.1255905512
2,53,tmobile,hsdpa,203,NYC,40.7562192414,-73.9983526601,173.1561576355
1,53,tmobile,hsdpa,290,NYC,40.8412887345,-73.9448719276,64.1475862069
2,52,tmobile,hsdpa,531,NYC,40.738064194,-73.991399307,96.3301318267
0,52,tmobile,hsdpa,12,NYC,40.7708315833,-73.9419439167,76.7166666667
1,52,tmobile,hsdpa,159,NYC,40.8410769623,-73.9449303648,62.158490566
1,50,verizonwireless,evdoa,55,NYC,40.594406,-74.071136,74.6236363636
2,52,verizonwireless,evdoa,409,NYC,40.7750774108,-73.981773313,80.35599022
null,49,,evdoa,362,NYC,40.7519476878,-74.0010809558,69.4516574586
2,49,verizonwireless,evdoa,210,NYC,40.7463581667,-74.0222632714,71.9061904762
2,50,verizonwireless,evdoa,388,NYC,40.751398768,-74.0062803763,79.4853092784
null,52,,evdoa,3,NYC,40.696743,-74.1651,114
3,52,tmobile,hsdpa,65,NYC,40.7315682462,-74.2706018769,63.8169230769
1,52,tmobile,umts,62,NYC,40.6835623548,-73.9789266129,257.3016129032
2,52,tmobile,umts,102,NYC,40.8420281176,-73.946212598,194.7794117647
1,52,verizonwireless,evdoa,16,NYC,40.598924125,-74.0757256875,69.19375
0,52,verizonwireless,evdoa,4,NYC,40.64683075,-74.09515775,74.375
3,52,tmobile,umts,155,NYC,40.7533493548,-73.9956261484,224.1561290323
1,51,sprint,evdoa,152,NYC,40.7512427105,-74.000118,62.0559210526
3,51,tmobile,umts,115,NYC,40.7511740174,-74.0030108348,276.6965217391
2,53,tmobile,umts,162,NYC,40.8410723395,-73.944801,211.4537037037
1,53,sprint,evdoa,57,NYC,40.748284807,-74.003285,90.8105263158
3,53,tmobile,hsdpa,13,NYC,40.731297,-74.270752,59.1461538462
null,49,,wifi,22,NYC,40.7482802273,-74.0065736364,18.3154545455
4,49,tmobile,hsdpa,108,NYC,40.824806,-74.109314,51.4203703704
null,49,verizonwireless,ehrpd,1,NYC,40.785946,-73.97419,85.8
0,51,tmobile,umts,6,NYC,40.7172783333,-73.9910648333,376.6333333333
2,51,tmobile,umts,70,NYC,40.840981,-73.944801,257.32
3,44,tmobile,umts,127,NYC,40.7461854016,-74.0079991417,95.8606299213
1,44,tmobile,umts,259,NYC,40.6838240695,-73.9801773707,118.4876447876
1,44,sprint,evdoa,142,NYC,40.7549270211,-74.0015621479,107.326056338
1,43,sprint,evdoa,47,NYC,40.7978030638,-73.9696825745,97.3978723404
1,42,sprint,evdoa,1,NYC,40.746498,-74.009445,81.7
null,44,,wifi,9,NYC,40.6497027778,-74.1923363333,10.3411111111
2,44,tmobile,hsdpa,389,NYC,40.7162453907,-73.9937084833,121.2544987147
2,43,tmobile,hsdpa,28,NYC,40.7192871429,-73.9968531429,161.6714285714
2,45,tmobile,hsdpa,304,NYC,40.738017727,-73.9943865888,116.9927631579
1,45,sprint,evdoa,252,NYC,40.752056873,-73.9913850437,101.7186507937
0,45,tmobile,hsdpa,27,NYC,40.7003727037,-74.1770668889,96.5333333333
1,45,tmobile,hsdpa,38,NYC,40.840981,-73.944801,52.8815789474
1,45,tmobile,umts,376,NYC,40.6730328271,-73.9792200266,108.3313829787
2,45,sprint,evdoa,170,NYC,40.6708061941,-73.9750858353,72.7082352941
2,45,verizonwireless,evdoa,271,NYC,40.7453862103,-74.0207517749,71.7383763838
0,45,tmobile,umts,9,NYC,40.7667218889,-74.045606,159.9
null,45,,evdoa,419,NYC,40.7540123938,-73.9956910907,74.2085918854
3,45,tmobile,wifi,151,NYC,40.824806,-74.109314,146.8026490066
4,45,tmobile,wifi,200,NYC,40.714352,-74.005974,38.67845
1,49,verizonwireless,evdoa,11,NYC,40.594406,-74.071136,77.3909090909
3,49,tmobile,hsdpa,16,NYC,40.7346028125,-74.268922375,49.58125
2,49,tmobile,hsdpa,114,NYC,40.751073193,-73.9974334825,81.9043859649
3,49,tmobile,umts,81,NYC,40.7552868148,-73.999833321,259.4283950617
1,48,sprint,evdoa,132,NYC,40.7495555606,-74.0006229318,66.6227272727
1,48,tmobile,umts,230,NYC,40.6839602739,-73.9786076304,156.4852173913
1,48,verizonwireless,evdoa,110,NYC,40.5950631818,-74.0718035909,78.3463636364
2,48,verizonwireless,evdoa,275,NYC,40.7486538073,-74.0222220982,82.22
2,48,tmobile,hsdpa,333,NYC,40.6980125976,-73.9839283544,115.8528528529
0,48,sprint,evdoa,16,NYC,40.75373675,-74.0718229375,148.2
null,48,,evdoa,304,NYC,40.754491727,-73.9953106974,81.5598684211
0,48,tmobile,umts,20,NYC,40.8215897,-74.08265535,256.55
0,49,verizonwireless,evdoa,52,NYC,40.7892648077,-73.9868816923,74.6865384615
1,49,tmobile,umts,70,NYC,40.6827810143,-73.9794763286,105.2128571429
0,49,tmobile,umts,17,NYC,40.8023244118,-74.0707734118,193.3647058824
null,48,,wifi,30,NYC,40.7541454667,-73.9954405333,21.6186666667
0,48,verizonwireless,evdoa,28,NYC,40.6983013929,-74.0645061429,92.4821428571
3,48,tmobile,umts,16,NYC,40.7450939375,-74.00880225,228.3
2,46,verizonwireless,evdoa,225,NYC,40.7565607467,-74.0119948622,74.7404444444
3,46,tmobile,wifi,55,NYC,40.824806,-74.109314,23.4418181818
3,46,tmobile,umts,68,NYC,40.7484025735,-74.0049511471,136.3205882353
4,46,tmobile,wifi,133,NYC,40.714352,-74.005974,25.1137593985
2,46,sprint,wifi,128,NYC,40.714352,-74.005974,44.96328125
null,46,,evdoa,538,NYC,40.7539591115,-73.9957679907,73.227472119
5,46,tmobile,wifi,91,NYC,40.759506,-73.927162,205.0615384615
0,46,verizonwireless,evdoa,7,NYC,40.7207635714,-74.0975471429,74.2714285714
2,47,verizonwireless,evdoa,614,NYC,40.7720872655,-73.9922776678,77.3193811075
null,47,,evdoa,414,NYC,40.7524462222,-73.9986297343,72.7871980676
3,47,sprint,wifi,278,NYC,40.683006,-73.980064,29.3230215827
3,47,tmobile,umts,97,NYC,40.7501722784,-74.0046593505,146.5154639175
2,47,tmobile,hsdpa,375,NYC,40.7278160533,-73.9940147973,82.8488
1,47,sprint,wifi,405,NYC,40.746498,-74.009445,164.1200246914
0,47,tmobile,hsdpa,11,NYC,40.8131181818,-74.1018394545,59.7181818182
4,47,tmobile,hsdpa,135,NYC,40.824806,-74.109314,49.9148148148
5,45,tmobile,wifi,201,NYC,40.759506,-73.927162,20.7044776119
4,45,sprint,wifi,384,NYC,40.678833,-73.950676,80.7928645833
2,45,sprint,wifi,262,NYC,40.714352,-74.005974,31.9713740458
1,45,sprint,wifi,812,NYC,40.746498,-74.009445,174.3818472906
1,45,tmobile,wifi,388,NYC,40.7448429897,-74.0070030876,100.406056701
2,45,verizonwireless,wifi,232,NYC,40.698677,-73.985939,26.0540086207
3,45,verizonwireless,wifi,73,NYC,40.731297,-74.270752,22.4109589041
4,45,verizonwireless,wifi,314,NYC,40.7464665223,-74.009445,157.319044586
3,46,sprint,wifi,337,NYC,40.683006,-73.980064,30.4370919881
4,46,sprint,wifi,324,NYC,40.678833,-73.950676,29.7442283951
4,46,tmobile,hsdpa,4,NYC,40.824806,-74.109314,54.575
null,46,,1xrtt,5,NYC,40.740204,-73.9929916,349
2,46,tmobile,hsdpa,114,NYC,40.7336427807,-73.9879530088,84.0157894737
3,46,tmobile,hsdpa,7,NYC,40.731297,-74.270752,59.9857142857
1,46,verizonwireless,wifi,197,NYC,40.785946,-73.97419,178.4583756345
1,46,tmobile,hsdpa,26,NYC,40.8405082308,-73.9454791538,50.0807692308
2,45,tmobile,wifi,232,NYC,40.694186194,-73.9566466034,97.51125
6,45,tmobile,wifi,85,NYC,40.731297,-74.270752,19.5909411765
3,45,tmobile,umts,70,NYC,40.7535120143,-73.9998123857,145.3185714286
7,45,tmobile,wifi,132,NYC,40.840981,-73.944801,27.7840909091
0,45,tmobile,wifi,108,NYC,40.70892025,-73.9626607593,73.6425925926
null,45,searchingforservice,wifi,4,NYC,40.746498,-74.009445,2.5525
1,46,att,edge,248,NYC,40.668167,-73.980064,263.2903225806
1,47,att,edge,179,NYC,40.668167,-73.980064,280.5754189944
0,47,att,edge,13,NYC,40.741614,-74.0071849231,284.1538461538
4,47,sprint,wifi,42,NYC,40.678833,-73.950676,14.7521428571
0,46,verizonwireless,wifi,77,NYC,40.8842977532,-73.795619,15.5337662338
3,46,verizonwireless,wifi,102,NYC,40.731297,-74.270752,80.9745098039
8,46,tmobile,wifi,5,NYC,40.7781364,-73.9783016,131.34
1,46,verizonwireless,evdoa,59,NYC,40.5951411525,-74.0718827966,72.5966101695
2,46,verizonwireless,wifi,184,NYC,40.698677,-73.985939,50.8286413043
4,46,verizonwireless,wifi,87,NYC,40.746498,-74.009445,143.1016091954
0,46,att,edge,109,NYC,40.7554486881,-73.9754272844,467.5229357798
null,46,,wifi,38,NYC,40.7490523158,-74.0047673947,15.9981578947
1,45,att,edge,295,NYC,40.668167,-73.980064,273.8983050847
1,45,verizonwireless,wifi,278,NYC,40.7859962626,-73.9741688381,78.1399280576
null,45,,wifi,27,NYC,40.7471516296,-74.008248037,67.327037037
1,46,sprint,evdoa,207,NYC,40.7323013671,-74.0065771787,116.6338164251
0,46,sprint,evdoa,18,NYC,40.758657,-74.1429466667,109.5777777778
1,46,sprint,wifi,264,NYC,40.746498,-74.009445,142.464280303
0,47,sprint,wifi,3,NYC,40.7669753333,-74.0525843333,10.3866666667
1,47,sprint,evdoa,216,NYC,40.7534661759,-73.9993424769,72.387962963
1,47,verizonwireless,evdoa,13,NYC,40.594406,-74.071136,71.1153846154
0,47,sprint,evdoa,21,NYC,40.7156005714,-74.0772765238,72.980952381
3,48,verizonwireless,evdoa,48,NYC,40.7316643125,-74.2705487083,75.4791666667
null,47,,wifi,44,NYC,40.7481023636,-74.006507,10.2020454545
1,48,sprint,wifi,66,NYC,40.746498,-74.009445,169.4595454545
0,45,sprint,wifi,81,NYC,40.7385478395,-73.9790832716,175.9355555556
0,45,att,edge,96,NYC,40.723515375,-73.9882875729,249.6770833333
0,45,sprint,evdoa,24,NYC,40.739241125,-73.935306375,102.1291666667
8,45,tmobile,wifi,161,NYC,40.7858336894,-73.9742629689,18.9614906832
1,45,att,wifi,190,NYC,40.732254,-73.987411,202.1946315789
null,45,,1xrtt,4,NYC,40.770634,-73.983738,1000.575
1,51,att,edge,37,NYC,40.668167,-73.980064,273.9189189189
0,51,att,edge,17,NYC,40.7494378824,-74.0014948235,297.1176470588
0,50,att,edge,15,NYC,40.718105,-73.844849,371.0666666667
0,52,att,edge,47,NYC,40.7616694043,-73.9971317872,286.5319148936
1,52,att,edge,1,NYC,40.668167,-73.980064,282
0,44,att,edge,22,NYC,40.7331465909,-73.9751839091,408.7272727273
0,49,att,edge,1,NYC,40.746498,-74.009445,241
0,53,att,hsdpa,145,NYC,40.7355388207,-73.9900138828,222.615862069
1,53,att,hsdpa,62,NYC,40.619064,-73.96537,212.4967741935
0,52,att,hsdpa,83,NYC,40.8338795422,-73.9506750361,276.1915662651
1,52,att,hsdpa,94,NYC,40.619064,-73.96537,201.770212766
0,45,att,hsdpa,10,NYC,40.732254,-73.987411,218
2,53,att,hspa,10,NYC,40.619064,-73.96537,120.85
0,53,att,hspa,9,NYC,40.716072,-73.9986636667,71.9777777778
3,53,att,hspa,16,NYC,40.731660375,-73.986492625,80.56875
1,53,att,hspa,14,NYC,40.7491626429,-74.0033590714,106.7357142857
1,52,att,hspa,9,NYC,40.746498,-74.009445,139.6666666667
2,52,att,hspa,30,NYC,40.619064,-73.96537,82.21
4,53,att,hspa,1,NYC,40.782604,-73.950676,78.1
0,52,att,hspa,3,NYC,40.863964,-73.933044,81.4333333333
0,45,att,hspa,8,NYC,40.785946,-73.97419,167.625
4,45,att,hspa,5,NYC,40.782604,-73.950676,124.96
3,45,att,hspa,3,NYC,40.732254,-73.987411,225.0333333333
1,45,att,hspa,4,NYC,40.746498,-74.009445,220.725
0,52,att,wifi,1,NYC,40.668167,-73.980064,77.1
0,51,att,wifi,1,NYC,40.746498,-74.009445,36.9
0,44,att,wifi,21,NYC,40.7446891429,-74.0066468095,161.2738095238
2,45,att,wifi,139,NYC,40.782604,-73.950676,202.9460431655
0,45,att,wifi,131,NYC,40.7276504656,-74.0075180687,201.9417557252
0,47,att,wifi,30,NYC,40.6786111333,-73.9839814667,159.9943333333
0,46,att,wifi,7,NYC,40.668167,-73.980064,156.4142857143
0,50,sprint,1xrtt,5,NYC,40.7423324,-74.0062132,124.98
0,52,sprint,1xrtt,7,NYC,40.7088442857,-73.9187361429,172.4142857143
0,53,sprint,1xrtt,9,NYC,40.7388104444,-74.009445,83.7
0,51,sprint,1xrtt,6,NYC,40.746498,-74.009445,156.5333333333
0,44,sprint,1xrtt,1,NYC,40.799919,-73.968307,7348
0,45,sprint,1xrtt,45,NYC,40.6843277333,-73.9805196444,320.9111111111
0,48,sprint,1xrtt,2,NYC,40.6721645,-74.0872725,338.5
0,49,sprint,1xrtt,1,NYC,40.768696,-73.991821,458
1,46,sprint,1xrtt,28,NYC,40.683006,-73.980064,322.8928571429
1,47,sprint,1xrtt,53,NYC,40.683006,-73.980064,385.5094339623
0,47,sprint,1xrtt,6,NYC,40.7245478333,-74.0906868333,277.5333333333
1,45,sprint,1xrtt,79,NYC,40.683006,-73.980064,335.0683544304
0,46,sprint,1xrtt,14,NYC,40.6793571429,-73.9842612857,330
1,51,sprint,evdo0,10,NYC,40.7449838,-73.9918164,105.44
0,52,sprint,evdo0,16,NYC,40.768251375,-73.95178025,103.36875
0,50,sprint,evdo0,4,NYC,40.783062,-73.971252,50.8
1,49,sprint,evdo0,2,NYC,40.746498,-74.009445,88
1,50,sprint,evdo0,2,NYC,40.753685,-73.999161,103.25
0,53,sprint,evdo0,68,NYC,40.907433,-74.118126,77.4117647059
1,52,sprint,evdo0,54,NYC,40.7485165,-73.9827299815,62.8240740741
0,44,sprint,evdo0,12,NYC,40.7971368333,-73.9766383333,99.8
1,44,sprint,evdo0,29,NYC,40.746498,-74.009445,132.3517241379
1,43,sprint,evdo0,25,NYC,40.746498,-74.009445,100.84
0,45,sprint,evdo0,4,NYC,40.78020775,-73.93818675,76.85
0,48,sprint,evdo0,22,NYC,40.829039,-73.9308621364,80.9954545455
1,48,sprint,evdo0,62,NYC,40.7578542097,-73.9948496774,74.2919354839
0,49,sprint,evdo0,1,NYC,40.67728,-74.009445,134
0,47,sprint,evdo0,75,NYC,40.72375216,-74.17765064,84.6946666667
1,47,sprint,evdo0,12,NYC,40.752233,-74.0027120833,71.225
1,46,sprint,evdo0,14,NYC,40.7475035714,-74.0140632857,82.4714285714
1,45,sprint,evdo0,2,NYC,40.746498,-74.009445,80.55
1,50,sprint,evdoa,123,NYC,40.7411686667,-74.0065786423,86.4691056911
0,51,sprint,evdoa,12,NYC,40.6507435,-73.866886,143.0666666667
0,52,sprint,evdoa,77,NYC,40.6760834805,-73.8005403117,81.5168831169
1,52,sprint,evdoa,260,NYC,40.7453278,-73.9917147808,75.8192307692
0,53,sprint,evdoa,6,NYC,40.6743083333,-73.875718,144.7666666667
1,49,sprint,evdoa,72,NYC,40.7518820972,-74.0021817222,69.8541666667
2,46,sprint,evdoa,8,NYC,40.65703125,-73.980064,94.8875
1,50,sprint,wifi,1,NYC,40.746498,-74.009445,36.1
1,52,sprint,wifi,51,NYC,40.746498,-74.009445,134.7743137255
1,51,sprint,wifi,14,NYC,40.746498,-74.009445,184.4571428571
1,44,sprint,wifi,82,NYC,40.746498,-74.009445,122.4408536585
0,43,sprint,wifi,5,NYC,40.799919,-73.968307,145.38
1,43,sprint,wifi,8,NYC,40.746498,-74.009445,137.3875
1,42,sprint,wifi,2,NYC,40.746498,-74.009445,211.5
0,44,sprint,wifi,66,NYC,40.7971169394,-73.9701781667,82.441969697
0,48,sprint,wifi,6,NYC,40.7057263333,-74.1068713333,90.8833333333
3,45,sprint,wifi,53,NYC,40.683006,-73.980064,37.9339622642
0,46,sprint,wifi,2,NYC,40.753685,-73.999161,225
1,50,tmobile,edge,203,NYC,40.7471213793,-74.0076650443,202.842364532
0,51,tmobile,edge,5,NYC,40.8156552,-73.9570356,208.4
1,53,tmobile,edge,76,NYC,40.7465925658,-74.0093096842,214.6184210526
0,53,tmobile,edge,11,NYC,40.7562615455,-73.9148836364,188.2727272727
0,50,tmobile,edge,84,NYC,40.7225135476,-73.9810714524,198.619047619
0,52,tmobile,edge,12,NYC,40.840981,-73.944801,321.8333333333
1,52,tmobile,edge,75,NYC,40.746498,-74.009445,236.3066666667
0,49,tmobile,edge,8,NYC,40.757612,-74.0110645,196.625
0,45,tmobile,edge,20,NYC,40.75703385,-74.00137165,253.02
0,48,tmobile,edge,4,NYC,40.77252775,-73.96684225,216.75
0,46,tmobile,edge,7,NYC,40.72702,-73.9695958571,561.8571428571
1,45,tmobile,edge,5,NYC,40.7422378,-73.9985746,311.74
0,47,tmobile,edge,13,NYC,40.8152220769,-73.9675449231,323.3846153846
1,47,tmobile,edge,2,NYC,40.7468835,-73.9947545,201
1,48,tmobile,edge,1,NYC,40.746498,-74.009445,675
0,53,tmobile,hsdpa,22,NYC,40.8544952273,-73.9541043182,87.2136363636
2,50,tmobile,hsdpa,231,NYC,40.7522960866,-73.9980732944,86.7047619048
1,50,tmobile,hsdpa,74,NYC,40.8409923378,-73.9448803919,71.0054054054
4,50,tmobile,hsdpa,51,NYC,40.824806,-74.109314,53.7490196078
0,50,tmobile,hsdpa,35,NYC,40.8212854,-74.0791524286,89.78
3,51,tmobile,hsdpa,44,NYC,40.7320984091,-74.2703084545,59.575
0,51,tmobile,hsdpa,15,NYC,40.7723632,-73.9779252,65.6
4,51,tmobile,hsdpa,15,NYC,40.824806,-74.109314,60.68
3,50,tmobile,hsdpa,2,NYC,40.731297,-74.270752,55.35
0,49,tmobile,hsdpa,17,NYC,40.8833925882,-74.1776772941,72.0411764706
0,44,tmobile,hsdpa,26,NYC,40.622047,-74.244591,95.95
4,48,tmobile,hsdpa,163,NYC,40.8248717669,-74.1095661963,62.0141104294
3,48,tmobile,hsdpa,9,NYC,40.731297,-74.270752,58.0888888889
0,46,tmobile,hsdpa,11,NYC,40.7725116364,-73.9743312727,79.0454545455
3,47,tmobile,hsdpa,4,NYC,40.73570475,-74.2683125,55.525
4,45,tmobile,hsdpa,95,NYC,40.824806,-74.109314,62.5526315789
3,45,tmobile,hsdpa,17,NYC,40.731297,-74.270752,76.4470588235
1,47,tmobile,hsdpa,6,NYC,40.840981,-73.944801,47.1666666667
0,48,tmobile,hsdpa,1,NYC,40.797237,-74.106377,69.4
1,49,tmobile,hsdpa,4,NYC,40.840981,-73.944801,61.2
1,53,tmobile,hspa,189,NYC,40.7519547566,-74.0013375079,82.0126984127
0,53,tmobile,hspa,25,NYC,40.7228092,-73.94359352,347
1,52,tmobile,hspa,48,NYC,40.752786625,-74.0004465,86.6479166667
1,45,tmobile,hspa,1,NYC,40.746498,-74.009445,61.4
0,45,tmobile,hspa,5,NYC,40.7729004,-73.9744838,185.78
3,50,tmobile,umts,101,NYC,40.7566162574,-73.9978186337,198.2168316832
2,50,tmobile,umts,52,NYC,40.840981,-73.944801,239.4980769231
0,50,tmobile,umts,7,NYC,40.8099151429,-74.0672781429,163.6857142857
3,53,tmobile,umts,30,NYC,40.7692257333,-73.9891761333,293.9233333333
0,53,tmobile,umts,8,NYC,40.735610875,-74.2160435,284.875
1,51,tmobile,umts,6,NYC,40.694504,-73.956558,231.4666666667
0,52,tmobile,umts,7,NYC,40.7608391429,-73.9876938571,477.3
1,50,tmobile,umts,1,NYC,40.680504,-73.962433,295
0,44,tmobile,umts,9,NYC,40.7590632222,-73.9945721111,138.1333333333
1,43,tmobile,umts,161,NYC,40.6837479938,-73.9798813975,202.2167701863
3,43,tmobile,umts,27,NYC,40.748576963,-73.9999232963,122.9888888889
0,43,tmobile,umts,2,NYC,40.714352,-74.005974,64.35
2,45,tmobile,umts,21,NYC,40.841685619,-73.944801,228.5714285714
0,47,tmobile,umts,53,NYC,40.8118111887,-74.0749198113,232.7245283019
0,46,tmobile,umts,8,NYC,40.767774875,-74.03557575,197.275
1,47,tmobile,umts,130,NYC,40.6834996462,-73.9795214615,109.2023076923
2,47,tmobile,umts,3,NYC,40.840981,-73.944801,145.7
1,46,tmobile,umts,18,NYC,40.6892547778,-73.9660256111,209.9388888889
2,46,tmobile,umts,10,NYC,40.8425068,-73.9468579,138.02
2,50,tmobile,wifi,1,NYC,40.694504,-73.956558,232
1,49,tmobile,wifi,1,NYC,40.746498,-74.009445,68
1,50,tmobile,wifi,1,NYC,40.746498,-74.009445,22.9
1,51,tmobile,wifi,2,NYC,40.741556,-74.009445,29.68
2,51,tmobile,wifi,1,NYC,40.694504,-73.956558,56.4
2,53,tmobile,wifi,1,NYC,40.694504,-73.956558,63
2,43,tmobile,wifi,7,NYC,40.683006,-73.980064,358.8428571429
